timestamp,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
2025-09-18 0:00,36.3,14.6,9817,420,5.8,58,14.9,33.1,1045.9,960.2,1045.2,4.5,5.3,4.8,674.6,29.1,31.5,55.3,31.6,139.5,219.8,222.5,1136,3.7,16816,11.1,291,62.6,0,101.3,309,99.9,1283,0.36,10211,84.9,155,156,77,33.6,2,0.2,51,2.9,0.1,7.1,2.3,101,176,5,258,164.2,38567,91.5,6.2,166.7
2025-09-18 0:00,36.3,14.5,9817,420,5.8,58,14.9,33.1,1046.4,961.2,1046.4,5.6,5.3,4.8,668.2,29.1,31.5,55.3,31.6,139.4,219.8,222.5,1136,3.7,16850,11.1,291,62.6,0,101.3,309,99.9,1283,0.36,10211,84.9,155,156,271.9,33.6,2,0.2,53.2,2.9,0.1,6.9,2.3,99.6,176,5,250,164.2,38567,91.5,6,166.7
2025-09-18 0:00,36.4,14.5,9817,420,5.8,58,14.9,33.1,1046.9,963.3,1046.4,3.5,4.3,,668.2,29,31.5,55.3,31.6,139.4,220,222.5,1136,3.7,16811,11.1,291,62.6,0,101.4,309,99.9,1283,0.36,10211,84.9,155,156,271.9,33.6,2,0.2,53.2,2.9,0.1,6.8,2.3,101.9,176,5,250,164.2,38567,91.5,6.4,166.7
2025-09-18 0:00,36.4,14.5,9794,420,5.9,58,14.9,33.1,1046.9,965.4,1046.4,4.6,5.3,4.8,668.2,28.3,31.5,55.3,31.6,139.4,220,222.7,1136,3.7,16745,11.1,288,62.6,0,101.4,307,99.9,1281,0.39,10211,84.9,156,156,77,33.6,2,0.2,54.3,2.9,0.1,6.7,2.3,100.8,176,5,250,164.2,38567,91.5,6.3,166.7
2025-09-18 0:00,36.5,14.5,9794,419,6,54.6,14.9,33.1,1047.4,967.6,1046.4,6.8,7.6,,668.2,28.3,31.5,55.3,31.6,139.4,220,222.7,1136,3.7,16781,11.1,288,62.6,0,101.4,307,99.9,1281,0.39,10211,84.9,156,156,271.9,34.6,1.9,0.2,55.5,2.9,0.1,6.7,2.3,100.9,176,5,250,164.2,38413,91.5,5.8,166.7
2025-09-18 0:01,36.5,14.5,9794,419,6,54.6,14.9,33.1,1047.4,968.6,1046.4,3.4,4.4,3.9,668.2,30.5,31.5,55.3,31.6,139.4,220,222.7,1136,3.7,16784,11.1,288,62.5,0,101.4,307,99.9,1281,0.39,10211,84.9,156,156,271.9,35.8,1.9,0.2,56.6,3.3,0.1,6.7,2.3,100.4,170,5,250,164.2,38413,91.5,6.1,166.7
2025-09-18 0:01,36.5,14.5,9794,419,5.8,54.6,14.9,33.1,1047.4,969.7,1047.1,4.4,4.4,3.9,669.5,28.6,31.5,55.3,30.8,139.4,220,222.7,1136,3.7,16836,11.1,288,62.5,0,101.4,307,99.9,1281,0.39,10211,84.9,156,156,271.9,35.8,1.9,0.2,57.7,3.3,0.1,6.7,2.3,102,170,5,251,164.2,38413,91.5,6.2,166.7
2025-09-18 0:01,36.5,14.5,9794,419,5.5,54.6,14.9,33.1,1046.9,969.7,1047.1,4.4,5.5,4.9,669.5,28.5,31.5,55.3,30.8,139.4,220.2,222.7,1136,3.7,16882,11.1,288,62.5,0,101.5,307,99.9,1281,0.39,10211,84.9,156,156,271.9,35.8,1.9,0.2,57.7,3.3,0.1,6.7,2.3,101,170,5,251,164.2,38413,91.5,6.1,166.7
2025-09-18 0:01,36.5,14.5,9811,419,5.3,54.6,14.9,33.1,1046.9,969.7,1047.1,5.4,5.4,4.8,669.5,30.7,31.5,55.3,30.8,139.4,220.2,222.8,1136,3.7,16866,11.1,289,62.5,0,101.5,308,99.9,1281,0.35,10211,84.9,156,156,271.9,35.8,1.9,0.2,58,3.3,0.1,6.6,2.2,99.5,170,5,251,164.2,38413,91.5,5.9,166.7
2025-09-18 0:01,36.6,14.5,9811,420,5.2,51.3,14.9,33.1,1046.9,969.7,1047.1,4.3,4.2,,669.5,31.4,31.5,55.3,30.8,139.4,220.2,222.8,1136,3.7,16890,11.1,289,62.5,0,101.5,308,99.9,1281,0.35,10211,84.9,156,156,73.5,35.8,1.7,0.2,58,3.3,0.1,6.6,2.2,102.2,170,5,251,164.3,38452,91.5,6,166.7
2025-09-18 0:02,36.6,14.5,9811,420,5.2,51.3,14.9,33.1,1046.4,969.7,1047.1,5.3,5.3,4.8,669.5,31.8,31.5,55.3,30.8,139.4,220.2,222.8,1136,3.7,16846,11.1,289,62.5,0,101.5,308,99.9,1281,0.35,10211,84.9,156,156,73.5,36.5,1.7,0.2,58,2.7,0.1,6.6,2.2,100.9,174,5,251,164.3,38452,91.5,6.1,166.7
2025-09-18 0:02,36.6,14.5,9811,420,5.2,51.3,14.8,33.1,1045.9,969.6,1045.9,4.2,4.2,,673.7,31.1,31.5,55.3,31.3,139.4,220.2,222.8,1136,3.7,16798,11.1,289,62.5,0,101.5,308,99.9,1281,0.35,10211,84.9,156,156,67.8,36.5,1.7,0.2,58,2.7,0.1,6.6,2.2,115.7,181,5,257,164.3,38452,91.5,6.2,166.7
2025-09-18 0:02,36.7,14.5,9811,420,5.2,51.3,14.8,33.1,1044.9,969.6,1045.9,3.1,3.2,22.6,673.7,31.1,31.5,55.3,31.3,139.4,220.2,222.8,1136,3.7,16779,11.1,289,62.5,0,101.6,308,99.9,1281,0.36,10211,84.9,156,156,67.8,36.5,1.7,0.2,58,2.7,0.1,6.6,2.2,120.4,186,5,257,164.3,38452,91.5,6.6,166.7
2025-09-18 0:02,36.3,14.5,9868,420,54,51.3,14.8,33.1,1044.3,968.6,1044.7,8.1,9.2,8.7,673.7,31.1,31.5,55.3,31.3,139.4,220.2,223.1,1136,3.7,16752,11.1,286,62.5,0,101.6,305,99.9,1285,0.36,10211,84.9,156,156,80.3,36.5,1.7,0.2,57.7,2.7,0.1,6.7,2.2,96.1,174,5,257,164.3,38452,91.5,6.1,166.7
2025-09-18 0:02,36.2,14.5,9765,419,5.5,46.2,14.8,33.1,1043.8,966.5,1044.7,7.1,7,6.4,673.7,33.3,31.5,55.3,31.3,139.4,220.2,223.1,1136,3.7,16773,11.1,286,62.5,0,101.6,305,99.9,1285,0.36,10211,84.9,156,156,275.1,36.5,1.7,0.3,57.7,2.7,0.1,6.7,2.2,89.8,168,5,246,164.4,38390,91.5,5.8,166.7
2025-09-18 0:03,36.2,14.4,9765,419,5.7,46.2,14.8,33.1,1043.3,964.5,1043.5,3.6,3.5,3,673.7,34.2,31.4,55.3,31.3,139.4,220.2,223.1,1136,3.7,16796,11.1,286,62.6,0,101.6,305,99.9,1285,0.36,10211,84.9,156,156,270.1,35.9,1.7,0.3,56.5,2.6,0.1,6.8,2.2,88.5,163,5,236,164.4,38390,91.5,5.5,166.7
2025-09-18 0:03,36.2,14.4,9765,419,5.8,46.2,14.8,33.1,1042.8,962.3,1043.5,2.6,3.5,3,662.2,34.8,31.4,55.3,31.5,139.3,220.2,223.1,1136,3.7,16765,11.1,286,62.6,0,101.6,305,99.9,1285,0.36,10211,84.9,156,156,270.1,35.9,1.7,0.3,56.5,2.6,0.1,6.8,2.2,92.8,163,5,236,164.4,38390,91.5,5.9,166.7
2025-09-18 0:03,36,14.4,9765,419,5.9,41,14.8,33.1,1042.8,961.3,1043.5,3.6,4.5,4,662.2,35.3,31.4,55.3,30.5,139.3,220.2,223.1,1136,3.7,16740,11.1,286,62.6,0,101.7,305,99.9,1285,0.36,10211,84.9,156,156,275.6,35.9,1.7,0.3,55.4,2.6,0.1,6.9,2.2,95.5,168,5,247,164.4,38390,91.5,6.1,166.7
2025-09-18 0:03,36.2,14.4,9765,419,5.9,41,14.8,33.1,1042.8,961.3,1043.5,5.7,6.6,6.4,662.2,33.9,31.4,55.3,30.5,139.3,220.2,223.1,1136,3.7,16788,11.1,289,62.6,0,101.7,308,99.9,1289,0.36,10211,84.9,156,156,275.6,35.9,1.7,0.3,54.4,2.6,0.1,7,2.3,94.1,168,5,247,164.4,38390,91.5,5.9,166.7
2025-09-18 0:03,36.4,14.4,9828,420,5.9,41,14.8,33.1,1043.8,961.3,1043.5,4.7,4.3,4.1,662.2,34.5,31.4,55.3,30.5,139.3,220.2,223.1,1136,3.7,16768,11.1,289,62.6,0,101.7,308,99.9,1289,0.36,10211,84.9,156,156,270.4,35.9,1.8,0.2,54.4,2.5,0.1,7.1,2.3,94.3,168,5,247,164.5,38474,91.5,6,166.7
2025-09-18 0:04,36.3,14.4,9828,420,5.9,41,14.8,33.1,1044.4,961.3,1044.3,3.7,3.9,3.3,662.2,36,31.4,55.3,30.5,139.3,220.2,223.1,1136,3.7,16719,11.1,289,62.6,0,101.7,308,99.9,1289,0.36,10211,84.9,156,156,270.3,35.2,1.8,0.2,54.4,2.5,0.1,73,2.3,94.4,168,5,247,164.5,38474,91.5,6.1,166.7
2025-09-18 0:04,36.3,14.4,9828,420,5.8,41,14.7,33.1,1044.4,960.2,1044.3,5.7,6,5.6,672.3,36.8,31.4,55.3,30.5,139.3,220.2,223.1,1136,3.7,16799,11.1,289,62.6,0,101.7,308,99.9,1289,0.36,10211,84.9,156,156,275.3,35.2,1.8,0.2,54.4,2.5,0.1,7.4,2.3,94.3,168,5,247,164.5,38474,91.5,5.9,166.7
